BookCode,BookTitle,BookDescription,CountPage,PrintType,Authors,SalesAvailable,PublicDomain,PreviewAvaliable,idBookDimension,BookCategory
9788542209761,"Viver em paz para morrer em paz","Se você não existisse, que falta faria? Para responder à essa pergunta,Cortella discute o que é importante nessa vida. Não é ser famoso e nem acumular coisas e propriedades, em uma obsessão consumista. Importante é ser importante para alguém, ou seja, fazer falta para alguém. Como? Neste livro, ele aponta alguns caminhos e nos faz pensar sobre as razões da existência.",76,0,"Mario Sergio Cortella",1,1,0,5567,3
9788542209761,"Viver em paz para morrer em paz","Se você não existisse, que falta faria? Para responder à essa pergunta,Cortella discute o que é importante nessa vida. Não é ser famoso e nem acumular coisas e propriedades, em uma obsessão consumista. Importante é ser importante para alguém, ou seja, fazer falta para alguém. Como? Neste livro, ele aponta alguns caminhos e nos faz pensar sobre as razões da existência.",76,0,"Mario Sergio Cortella",1,1,0,5568,3
9788542209723,"Magia nossa de cada dia","Assim como não usamos toda a capacidade do nosso cérebro, desperdiçamos boa parte da nossa força espiritual. A maioria das pessoas ignora o seu poder pessoal, deixando de desenvolver seu poder e",88,0,"Márcia Fernandes",1,1,0,5569,3
9788542208825,"Ruído Branco","Ana Carolina é uma das mais populares cantoras de MPB na ativa. Seus fãs conhecem seu lado de compositora, arranjadora e pintora, mas em Ruído Branco, seu primeiro livro, eles serão apresentados a uma nova faceta que desconhecem: poeta. Neste livro de capa dura e recheado de telas e fotos exclusivas de sua intimidade, Ana Carolina apresenta mais de 50 poesias, prosas e letras inéditas escritas ao longo da sua vida.",44,0,"Ana Carolina",1,1,0,5570,3
9788542208436,"Você sabia?","Nada escapa ao olhar curioso de Lukas Marques e Daniel Molo, criadores do Você sabia? , programa de curiosidades no YouTube, com mais de 7 milhões de seguidores. Com bom humor, irreverência e muita informação, eles conquistaram a internet e agora vão invadir as livrarias com este livro repleto de fatos curiosos, bizarros e interessantes.",24,0,"Lukas Marques / Daniel Miolo",1,1,0,5571,3
9788542208436,"Você sabia?","Nada escapa ao olhar curioso de Lukas Marques e Daniel Molo, criadores do Você sabia? , programa de curiosidades no YouTube, com mais de 7 milhões de seguidores. Com bom humor, irreverência e muita informação, eles conquistaram a internet e agora vão invadir as livrarias com este livro repleto de fatos curiosos, bizarros e interessantes.",24,0,"Lukas Marques / Daniel Miolo",1,1,0,5572,4
9788542208344,"Vendedor falcão","Vendedor Falcão apresenta maneiras práticas e inovadoras de desenvolver-se no mercado de trabalho, independente do ramo de atuação. Ao comparar os atributos do vendedor aos de um exímio predador, o falcão, o executivo Marcos Scaldelai traça o caminho necessário para atingir as competências necessárias para evoluir a sua atuação profissional. Visão, velocidade e garra são as três principais.",76,0,"Marcos Scaldelai",1,1,0,5573,4
9788542208306,"Gente que convence","Você já teve a desagradável sensação de ser subestimado? Já se sentiu em desvantagem por não saber como argumentar? Já perdeu oportunidades por não conseguir demonstrar seus pontos fortes? Já fez ótimos trabalhos, mas não obteve o devido reconhecimento? Essas situações são mais comuns que se imagina, pois frequentemente você precisa convencer alguém de algo: sua competência profissional; seu valor em um relacionamento afetivo ou a qualidade de seus produtos e serviços. Portanto, é fundamental identificar e utilizar as características de sua personalidade que aumentam sua autoconfiança, bem como aplicar técnicas para aprimorar seu poder de persuasão.<br>Nesse livro o autor propõe um método prático, que dará ferramentas para potencializar sua capacidade de convencimento e, assim, melhorar significativamente seus resultados pessoais e profissionais.",40,0,"Eduardo Ferraz",1,1,0,5574,5
9788542208306,"Gente que convence","Você já teve a desagradável sensação de ser subestimado? Já se sentiu em desvantagem por não saber como argumentar? Já perdeu oportunidades por não conseguir demonstrar seus pontos fortes? Já fez ótimos trabalhos, mas não obteve o devido reconhecimento? Essas situações são mais comuns que se imagina, pois frequentemente você precisa convencer alguém de algo: sua competência profissional; seu valor em um relacionamento afetivo ou a qualidade de seus produtos e serviços. Portanto, é fundamental identificar e utilizar as características de sua personalidade que aumentam sua autoconfiança, bem como aplicar técnicas para aprimorar seu poder de persuasão.<br>Nesse livro o autor propõe um método prático, que dará ferramentas para potencializar sua capacidade de convencimento e, assim, melhorar significativamente seus resultados pessoais e profissionais.",40,0,"Eduardo Ferraz",1,1,0,5575,5
9788542207972,"O Vendedor de Sonhos - O Chamado","O romance mais vendido de Augusto Cury, que deu origem ao filme de Jayme Monjardim, com Dan Stulbach e César Troncoso nos papéis principais. Edição revista pelo autor, com passagens inéditas presentes na adaptação para o cinema. Um homem maltrapilho e desconhecido tenta impedir que um intelectual se suicide. Um desafio que nem a polícia nem um famoso psiquiatra tinham sido capazes de resolver. Depois de abalá-lo e resgatá-lo, esse homem, de quem ninguém sabe a origem, o nome ou a história, sai proclamando aos quatro ventos que as sociedades modernas se converteram em um hospício global. Com uma eloquência cativante, começa a chamar seguidores para vender sonhos em uma sociedade que deixou de sonhar. Nada tão belo e tão estranho.",20,0,"Augusto Cury",1,1,0,5576,5
9788542207972,"O Vendedor de Sonhos - O Chamado","O romance mais vendido de Augusto Cury, que deu origem ao filme de Jayme Monjardim, com Dan Stulbach e César Troncoso nos papéis principais. Edição revista pelo autor, com passagens inéditas presentes na adaptação para o cinema. Um homem maltrapilho e desconhecido tenta impedir que um intelectual se suicide. Um desafio que nem a polícia nem um famoso psiquiatra tinham sido capazes de resolver. Depois de abalá-lo e resgatá-lo, esse homem, de quem ninguém sabe a origem, o nome ou a história, sai proclamando aos quatro ventos que as sociedades modernas se converteram em um hospício global. Com uma eloquência cativante, começa a chamar seguidores para vender sonhos em uma sociedade que deixou de sonhar. Nada tão belo e tão estranho.",20,0,"Augusto Cury",1,1,0,5577,1
9788542207965,"João sendo João","Em João sendo João, João Guilherme abre o coração e conta em detalhes tudo o que você sempre quis saber sobre ele. Segredos da infância, travessuras com os amigos, viagens inesquecíveis, a importância da família, o namoro com Larissa Manoela, sonhos para o futuro, seu primeiro teste e m",40,0,"João Guilherme",1,1,0,5578,4
9788542207965,"João sendo João","Em João sendo João, João Guilherme abre o coração e conta em detalhes tudo o que você sempre quis saber sobre ele. Segredos da infância, travessuras com os amigos, viagens inesquecíveis, a importância da família, o namoro com Larissa Manoela, sonhos para o futuro, seu primeiro teste e m",40,0,"João Guilherme",1,1,0,5579,4
9788542207859,"O milagre de Teresa","Neste livro, que possui Nihil Obstat - aprovação da Igreja Católica para publicações oficiais -, será possível conhecer a história do milagre e acompanhar os passos de uma verdadeira jornada de fé e esperança. O livro traz uma breve história de Madre Teresa, revela segredos por trás dos milagres, apresenta relatos pessoais e emocionantes dos envolvidos nestes processos e reúne as orações de Madre Teresa.",8,0,"João Carlos Almeida",1,1,0,5580,4
9788542207835,"Minha vida antes do invento na hora","Você que está inscrito em seus canais sabe mesmo quem é o Lucas? Sabe dizer onde ele nasceu e qual foi sua inspiração para lançar um canal no YouTube? Neste livro você vai, com certeza, descobrir as respostas para essas e outras tantas perguntas.",92,0,"Lucas Lira",1,1,0,5581,4
9788542207798,"Fala aí, Malena!","Fala aí, povo bonito! Pra quem não me conhece, eu sou a Malena, a menina por trás do headset verde. Talvez você possa pensar ""o que essa garota de vinte e um anos tem pra contar num livro?"" Calma! O objetivo é falar de infância, adolescência, dilemas dessas idades, que só quem esta passando ou quem acabou de passar vai entender. Por isso, estou aqui! Com o coração aberto pra contar coisas que ainda não contei. Quero que vocês se divirtam lendo este livro, que deem algumas risadas, e tirem algo de bom.",60,0,Malena,1,1,0,5582,4
9788542207439,"Olá, meninas e meninos","Nestas páginas, vocês irão encontrar fatos importantes da minha vida: minha infância simples e repleta de sonhos, momentos com a minha família, meus tempos de escola, meu primeiro amor e outros segredos que agora me sinto a vontade para compartilhar. Repleto de fotos inéditas, este livro é uma conversa sincera e de coração aberto. Espero inspirá-los com um pouco da minha história e nunca se esqueçam: vocês podem ser quem vocês quiserem.",92,0,"Taciele Alcolea",1,1,0,5583,4
9788542207439,"Olá, meninas e meninos","Nestas páginas, vocês irão encontrar fatos importantes da minha vida: minha infância simples e repleta de sonhos, momentos com a minha família, meus tempos de escola, meu primeiro amor e outros segredos que agora me sinto a vontade para compartilhar. Repleto de fotos inéditas, este livro é uma conversa sincera e de coração aberto. Espero inspirá-los com um pouco da minha história e nunca se esqueçam: vocês podem ser quem vocês quiserem.",92,0,"Taciele Alcolea",1,1,0,5584,4
9788542207415,"Por que fazemos o que fazemos?","O filósofo e escritor Mario Sergio Cortella desvenda em <em>Por que fazemos o que fazemos?</em> as principais preocupações com relação ao trabalho. Dividido em vinte capítulos, ele aborda questões como a importância de ter uma vida com propósito, a motivação em tempos difíceis, os valores e a lealdade - a si e ao seu emprego. O livro é um verdadeiro manual para todo mundo que tem uma carreira mas vive se questionando sobre o presente e o futuro. ",76,0,"Mario Sergio Cortella",1,1,0,5585,4
9788542207415,"Por que fazemos o que fazemos?","O filósofo e escritor Mario Sergio Cortella desvenda em <em>Por que fazemos o que fazemos?</em> as principais preocupações com relação ao trabalho. Dividido em vinte capítulos, ele aborda questões como a importância de ter uma vida com propósito, a motivação em tempos difíceis, os valores e a lealdade - a si e ao seu emprego. O livro é um verdadeiro manual para todo mundo que tem uma carreira mas vive se questionando sobre o presente e o futuro. ",76,0,"Mario Sergio Cortella",1,1,0,5586,2
9788542201758,"O discípulo da madrugada",NULL,84,0,"Pe. Fábio de Melo",1,1,0,5587,2
9788542201390,"Nada a perder 2","Segundo volume da trilogia que conquistou leitores em todo o mundo. As memórias jamais contadas de Edir Macedo continuam com casos impressionantes, reflexões comoventes e episódios polêmicos. Descubra como tudo começou na trajetória de um dos principais líderes evangélicos do mundo. Como foi possível transformar uma pequena igreja, que funcionava numa funerária, em milhares de templos, com milhões de fiéis. A espinhosa travessia de altos e baixos na conquista do segundo maior grupo de comunicação do Brasil. Uma viagem ao subterrâneo da televisão. Um mergulho no jogo sujo do poder.",88,0,"Edir Macedo",1,1,0,5588,2
9788542201390,"Nada a perder 2","Segundo volume da trilogia que conquistou leitores em todo o mundo. As memórias jamais contadas de Edir Macedo continuam com casos impressionantes, reflexões comoventes e episódios polêmicos. Descubra como tudo começou na trajetória de um dos principais líderes evangélicos do mundo. Como foi possível transformar uma pequena igreja, que funcionava numa funerária, em milhares de templos, com milhões de fiéis. A espinhosa travessia de altos e baixos na conquista do segundo maior grupo de comunicação do Brasil. Uma viagem ao subterrâneo da televisão. Um mergulho no jogo sujo do poder.",88,0,"Edir Macedo",1,1,0,5589,3
9788542200157,"A infância de Jesus",NULL,10,0,"Joseph Ratzinger",1,1,0,5590,3
9788542200140,"Antônio Ermírio de Moraes",NULL,60,0,"José Pastore",1,1,0,5591,3
9788540508491,"O brilho do bronze",NULL,40,0,"Boris Fausto",1,1,0,5592,3
9788539613298,"Comida de bebê","Como é esperto esse seu bebê: nem fez um ano e já vai melhorar a alimentação da casa toda. Não acredita? Está tudo aqui, nas páginas de Comida de Bebê: uma introdução à comida de verdade. Com apoio de médicos e nutricionistas, Rita Lobo traz as respostas para as dúvidas mais comuns da fase de introdução alimentar - e, de quebra, ainda ensina a família a comer com mais saúde, mais sabor e muito mais prazer. Venha descobrir como o pê-efe, o prato feito, essa grande instituição brasileira, vai virar o pê-efinho do bebê.",68,0,"Rita Lobo",1,1,0,5593,3
9788539610914,"O que tem na geladeira?","Rita Lobo ensina sua fórmula de criar receitas e apresenta mais de 200 opções para variar o cardápio. Em O que tem na geladeira?, que é baseado na série de mesmo nome do canal Panelinha no YouTube, você vai descobrir que preparar comida saudável de verdade é mais simples do que parece. O livro é dividido em 30 capítulos, cada um dedicado a um alimento - da abóbora ao tomate, passando pela cebola, escarola, milho, repolho, entre outros. E você vai aprender os melhores cortes, técnicas de cozimento e combinações de sabor para esses alimentos.",52,0,"Rita Lobo",1,1,0,5594,3
9788539610914,"O que tem na geladeira?","Rita Lobo ensina sua fórmula de criar receitas e apresenta mais de 200 opções para variar o cardápio. Em O que tem na geladeira?, que é baseado na série de mesmo nome do canal Panelinha no YouTube, você vai descobrir que preparar comida saudável de verdade é mais simples do que parece. O livro é dividido em 30 capítulos, cada um dedicado a um alimento - da abóbora ao tomate, passando pela cebola, escarola, milho, repolho, entre outros. E você vai aprender os melhores cortes, técnicas de cozimento e combinações de sabor para esses alimentos.",52,0,"Rita Lobo",1,1,0,5595,3
9788539505364,"Querido diário otário, ano2",NULL,52,0,"Jim Benton",1,1,0,5596,3
9788539505333,"Uma breve história do cristianismo",NULL,28,0,"Geoffrey Blainey",1,1,0,5597,3
9788539505333,"Uma breve história do cristianismo",NULL,28,0,"Geoffrey Blainey",1,1,0,5598,3
9788539502851,"Querido diário otário vol11",NULL,60,0,"Jim Benton",1,1,0,5599,3
9788539502554,"Quem vende enriquece",NULL,92,0,"Napoleon Hill",1,1,0,5600,3
9788539500987,"Querido diário otário - Vol. 12",NULL,60,0,"Jim Benton",1,1,0,5601,3
9788539416943,"Arteterapia criativa","Colorir é uma atividade manual muito anterior a qualquer tecnologia atual, mas que proporciona bem-estar, prazer e alívio do estresse. Colorir é relaxante e, além de ser um passatempo, um hobby, é uma forma extremante saudável de lidar com a ansiedade do dia a dia. Este livro apresenta desenhos delicados, com traços em linhas pretas em oposição ao fundo branco; são páginas e mais páginas de desenhos esperando por cores.",8,0,"Adina Comisceac",1,1,0,5602,3
9788539006519,Liderança,NULL,44,0,"Daniel Goleman",1,1,0,5603,3
9788539006236,"Como ser uma parisiense em qualquer lugar do mundo",NULL,0,0,"Sophie Mas / Audrey Diwan",1,1,0,5604,3
9788539006229,"Minha mãe é uma peça","Em sua estreia na literatura, Dona Hermínia — ou melhor, Paulo Gustavo, seu criador — fala sobre sexo, dietas e religião, dá conselhos de como criar os filhos, explica a antipatia que tem por Freud e sua “mania de colocar tudo que é culpa na mãe”, mostra como navegar na internet e faz seu guia de viagens. E, ao contrário dos manuais que ensinam como segurar o marido, conta os segredos para não perder o ex. ",52,0,"Paulo Gustavo",1,1,0,5605,3
9788539005543,"Crianças francesas dia a dia",NULL,28,0,"Pamela Druckerman",1,1,0,5606,3
9788539005352,Foco,"Combinando pesquisa de ponta e descobertas práticas, Daniel Goleman mostra por que a base do sucesso em todas as áreas da vida é sua capacidade de ter foco. Segundo o autor do best-seller <em>Inteligência emocional</em>, a atenção funciona de forma muito parecida com um músculo: se não o utilizamos, fica atrofiado; se o exercitamos, se desenvolve e se fortalece. Em uma era de distrações intermináveis, Goleman argumenta que precisamos aprender a aprimorar nosso foco se quisermos prosperar no mundo complexo em que vivemos. <em>Foco</em> traz um olhar inovador sobre o segredo para o alto desempenho e a realização e mostra como a atenção tem um papel fundamental para o sucesso.",96,0,"Daniel Goleman",1,1,0,5607,3
9788539005352,Foco,"Combinando pesquisa de ponta e descobertas práticas, Daniel Goleman mostra por que a base do sucesso em todas as áreas da vida é sua capacidade de ter foco. Segundo o autor do best-seller <em>Inteligência emocional</em>, a atenção funciona de forma muito parecida com um músculo: se não o utilizamos, fica atrofiado; se o exercitamos, se desenvolve e se fortalece. Em uma era de distrações intermináveis, Goleman argumenta que precisamos aprender a aprimorar nosso foco se quisermos prosperar no mundo complexo em que vivemos. <em>Foco</em> traz um olhar inovador sobre o segredo para o alto desempenho e a realização e mostra como a atenção tem um papel fundamental para o sucesso.",96,0,"Daniel Goleman",1,1,0,5608,2
9788539005215,"Os últimos quartetos de Beethoven e outros contos",NULL,68,0,"Luis Fernando Verissimo",1,1,0,5609,2
9788539004621,"Inteligência positiva",NULL,24,0,"Chamine Shirzad",1,1,0,5610,2
9788539003839,"Rápido e devagar","Todos nós acreditamos que o homem, por ser dotado de razão, é capaz de conter os instintos e as emoções, avaliando objetivamente as situações e escolhendo, dentre várias alternativas, a que lhe é mais vantajosa. Estudos conduzidos durante anos por Daniel Kahneman, um dos mais importantes pensadores do século XXI, colocam em xeque a ideia de que a nossa tomada de decisões é essencialmente racional. Neste livro, o autor nos leva a uma viagem pela mente humana e explica as duas formas de pensar: uma é rápida, intuitiva e emocional; a outra, mais lenta, deliberativa e lógica. Kahneman expõe as capacidades extraordinárias — e também os defeitos e vícios — do pensamento rápido e revela o peso das impressões intuitivas nas nossas decisões. Comportamentos tais como a aversão à perda, o excesso de confiança no momento de escolhas estratégicas, a dificuldade de prever o que vai nos fazer felizes no futuro e os desafios de identificar corretamente os riscos no trabalho e em casa só podem ser compreendidos se soubermos como as duas formas de pensar moldam nossos julgamentos. ",8,0,"Daniel Kahneman",1,1,0,5611,2
9788539003822,"O método",NULL,64,0,"Phil Stutz",1,1,0,5612,2
9788539002948,"Mentes ansiosas",NULL,8,0,"Ana Beatriz Barbosa Silva",1,1,0,5613,2
9788539002948,"Mentes ansiosas",NULL,8,0,"Ana Beatriz Barbosa Silva",1,1,0,5614,3
9788539002931,"Podemos dizer adeus mais de uma vez",NULL,40,0,"David Servan-schreiber",1,1,0,5615,3
9788539002641,Anticâncer,NULL,32,0,"David Servan-schreiber",1,1,0,5616,3
9788539002597,"Perda total",NULL,4,0,"Ivan Sant&#039;Anna",1,1,0,5617,3
9788539002542,"O retorno do jovem príncipe",NULL,12,0,"A. G. Roemmers",1,1,0,5618,3
9788539002542,"O retorno do jovem príncipe",NULL,12,0,"A. G. Roemmers",1,1,0,5619,1
9788539002214,Inquisição,NULL,80,0,"Toby Green",1,1,0,5620,1
9788539002191,"Mentes e manias",NULL,24,0,"Ana Beatriz Barbosa Silva",1,1,0,5621,1
9788539002085,"O Monge que vendeu sua Ferrari","=""pn-ranking-livro-resumo""><font face=""Verdana"">Quando Julian Mantle, o maior advogado do pa&iacute;s, resolve abandonar tudo para fazer uma peregrina&ccedil;&atilde;o pela &Iacute;ndia, seu assistente John acha que ele n&atilde;o aguentou a press&atilde;o e enlouqueceu. Mas quando Julian volta tr&ecirc;s anos depois, mais jovem, esbelto e radiante, praticamente irreconhec&iacute;vel, John &eacute; tomado por muitos questionamentos. A conversa entre o advogado que virou monge e o seu antigo assistente &eacute; o fio condutor de O Monge que Vendeu sua Ferr",44,0,"Robin Sharma",1,1,0,5622,1
9788539001125,"Fora de mim","=""pn-ranking-livro-resumo"">A escritora Martha Medeiros faz de seus leitores no livro “Fora de mim” testemunhas de um momento crucial e terrível na relação amorosa - aquele em que a paixão acaba, por mais intensa que tenha sido. No livro a autora vai ainda mais fundo na descrição de sentimentos universais provocados por essa perda, comparada por ela a um acidente de avião, em que os sobreviventes ""percebem a perda de altitude, a potência enfraquecida das turbinas e o desastre iminente, até que acontece a parada definitiva da aeronave, (...) e sobe do chão um silêncio absoluto, (...) a quietude amortizante de quem não respira, não pensa, não sente nada ainda."" A autora inicia sua narrativa no instante da despedida, da queda, do fim trágico, nem além nem aquém da dor maior: quando se tem a certeza de que não há mais volta. Aos poucos, o leitor vai compreendendo como tudo aconteceu, como tudo afinal foi ficando fora de controle. Recém-separada de um casamento longo e pacífico, a protagonista se apaixona loucamente por um outro homem, de personalidade conturbada, com quem vive uma intensa paixão. Consciente do mergulho, a mulher pressente que no fundo daquela relação só acabaria encontrando a escuridão da dor. Mesmo assim, dá o salto. E perde. A entrega aqui é um vício sem sa",36,0,"Martha Medeiros",1,1,0,5623,1
9788539001125,"Fora de mim","=""pn-ranking-livro-resumo"">A escritora Martha Medeiros faz de seus leitores no livro “Fora de mim” testemunhas de um momento crucial e terrível na relação amorosa - aquele em que a paixão acaba, por mais intensa que tenha sido. No livro a autora vai ainda mais fundo na descrição de sentimentos universais provocados por essa perda, comparada por ela a um acidente de avião, em que os sobreviventes ""percebem a perda de altitude, a potência enfraquecida das turbinas e o desastre iminente, até que acontece a parada definitiva da aeronave, (...) e sobe do chão um silêncio absoluto, (...) a quietude amortizante de quem não respira, não pensa, não sente nada ainda."" A autora inicia sua narrativa no instante da despedida, da queda, do fim trágico, nem além nem aquém da dor maior: quando se tem a certeza de que não há mais volta. Aos poucos, o leitor vai compreendendo como tudo aconteceu, como tudo afinal foi ficando fora de controle. Recém-separada de um casamento longo e pacífico, a protagonista se apaixona loucamente por um outro homem, de personalidade conturbada, com quem vive uma intensa paixão. Consciente do mergulho, a mulher pressente que no fundo daquela relação só acabaria encontrando a escuridão da dor. Mesmo assim, dá o salto. E perde. A entrega aqui é um vício sem sa",36,0,"Martha Medeiros",1,1,0,5624,1
9788539000760,Comprometida,"Durante quase um ano a autora do best-seller <em>Comer</em><em>, Rezar, Amar</em> estudou a institui&ccedil;&atilde;o do casamento. Elizabeth Gilbert descobriu, por exemplo, que entre as mulheres hmong - pequena tribo que habita os picos mais elevados das montanhas do Vietn&atilde;, da Tail&acirc;ndia, do Laos e da China - n&atilde;o existe a ilus&atilde;o de que seus maridos ser&atilde;o a fonte principal da felici",40,0,"Elizabeth Gilbert",1,1,0,5625,3
9788539000760,Comprometida,"Durante quase um ano a autora do best-seller <em>Comer</em><em>, Rezar, Amar</em> estudou a institui&ccedil;&atilde;o do casamento. Elizabeth Gilbert descobriu, por exemplo, que entre as mulheres hmong - pequena tribo que habita os picos mais elevados das montanhas do Vietn&atilde;, da Tail&acirc;ndia, do Laos e da China - n&atilde;o existe a ilus&atilde;o de que seus maridos ser&atilde;o a fonte principal da felici",40,0,"Elizabeth Gilbert",1,1,0,5626,3
9788538303756,"O maior poder do mundo","Era uma vez um mestre simples que tinha acesso a toda INFORMAÇÃO do passado, presente e futuro. Conhecia o valor do DINHEIRO. Suas palavras eram cheias de SABEDORIA, que, graças a uma enorme NETWORKING se converteu em sabedoria bíblica milenar. Seu conceito ilimitado de AMOR desdobrava uma Inteligência Emocional irresistível perante filhos, mulheres e homens; plebeus e reis; ricos e pobres. Alguns começaram a odiá-lo. Todos acabaram por amá-lo. Exercia como ninguém o poder da FÉ, pois perseguia um SONHO supremo: ver você triunfar com O MAIOR PODER DO MUNDO.",8,1,"Tiago Brunet",1,1,1,5627,3
9788538303725,"Dinheiro é emocional","Em Dinheiro é emocional, Tiago apresenta como sua experiência como coach e mentor de dezenas de líderes empresariais, políticos e religiosos o levou a entender sobre como o que controla nossas emoções também governa o nosso destino financeiro. Dinheiro no bolso sem propósito, é dinheiro perdido.",44,1,"Tiago Brunet",1,1,1,5628,3
9788538302759,"Para que estou na terra?","'Para que estou na terra? - uma vida com propósitos', responde à grande questão da humanidade. Apoiado em mais de 1.200 versículos bíblicos, o pastor Rick Warren nos aponta o real sentido da vida. Uma nova edição para uma nova geração com duas novas particularidades: um vídeo de introdução por Rick Warren para os capítulos 1-42 e dois novos capítulos sobre as barreiras mais comuns para viver uma vida com propósitos.",0,0,"Rick Warren",1,1,0,5629,3
9788538086208,"Vamos jogar futebol","Vamos jogar futebol apresenta de uma maneira lúdica as regras do futebol e mostra a importância da arbitragem para que os jogos aconteçam de maneira justa. OS pequenos torcedores poderão refletir, respeitar e admirar ainda mais o esporte e todos os profissionais em campo.",2,0,"Fernanda Colombo",1,1,0,5630,3
9788538083849,"Diário de um nerd - Aventuras em Hollywood","Phil, o Nerd, se prepara com seus amigos para viajar para Hollywood, onde vai conhecer os estúdios de clássicos do cinema e participar de um programa de talentos da TV. Mas seu novo professor, que odeia nerds, está disposto a acabar com a fama de nerd de Phil. Será que ele conseguirá vencer o programa de talentos e convencer o professor de que os nerds são legais?&nbsp;",60,0,"Philip Osbourne",1,1,0,5631,3
9788538080893,"Diário de um nerd","Phil, o nerd, é um garoto de 12 anos muito inteligente que adora estar com os amigos. Ele e sua turma precisam se preparar para competir nas Olímpiadas de Matemática e Ciências. Mas, para tentar conquistar a garota dos seus sonhos, Phil começa a viver uma vida secreta de campeão esportista. Em meio a todas as mentiras, será que Phil conseguirá conciliar as duas realidades?",60,0,"Philip Osbourne",1,1,0,5632,3
9788538078357,"Jolie - Meu querido diário","Nas páginas deste diário, você poderá escrever tudo o que desejar! Guarde fotos e recordações para relembrar os bons momentos. Escreva com a caneta transparente e veja a mágica acontecer quando iluminar o texto com a luz da tampa. Será mágico!&nbsp;",6,0,"Vera Mesquita",1,1,0,5633,3
9788538077459,"Mordisco - O guia dos dinossauros","Mordisco, o monstro comedor de livros, foi mastigando pelo caminho e entrou neste guia de dinossauros! Será que ele tem o olhar maior que a barriga?",2,0,"Emma Yarlett",1,1,0,5634,3
9788538070474,"My little pony - Amigas de equestria","Ponyville é um lugar mágico onde vivem pôneis muito especiais. Conheça Twilight Sparkle, Pinkie Pie, Rainbow Dash, Applejack, Rarity e Fluttershy e aprenda um pouco sobre essas amigas encantadoras!<br>",8,0,"Ciranda Cultural",1,1,0,5635,3
9788538070474,"My little pony - Amigas de equestria","Ponyville é um lugar mágico onde vivem pôneis muito especiais. Conheça Twilight Sparkle, Pinkie Pie, Rainbow Dash, Applejack, Rarity e Fluttershy e aprenda um pouco sobre essas amigas encantadoras!<br>",8,1,"Ciranda Cultural",1,1,1,5636,3
9788538070450,"Parque Patati Patatá - Aprendendo com os amigos","No Parque Patati Patatá, sempre tem muita alegria e diversão. Venha brincar com esses palhaços especiais e seus amigos, enquanto aprende as vogais, os números, as formas e muito mais! Cole os adesivos no livro ou onde mais você quiser!",8,0,"Ciranda Cultural",1,1,0,5637,3
9788538066477,"Meu diário mágico","Agora você pode manter seus segredos a salvo com muito cuidado! Escreva sobre sua vida, família e amigos usando a caneta especial com tinta invisível. Em seguida, ilumine as páginas com a luz que vem na tampa e veja a mágica acontecer!",6,0,"Ciranda Cultural",1,1,0,5638,3
9788538066477,"Meu diário mágico","Agora você pode manter seus segredos a salvo com muito cuidado! Escreva sobre sua vida, família e amigos usando a caneta especial com tinta invisível. Em seguida, ilumine as páginas com a luz que vem na tampa e veja a mágica acontecer!",6,0,"Ciranda Cultural",1,1,0,5639,4
9788538060512,"Coisas de menino","Se você é um garoto esperto e quer registrar o que pensa de uma forma criativa e secreta, encontrou o livro certo. Use a caneta especial para escrever seus pensamentos mais absurdos e seus desejos mais espetaculares. Use o cadeado para proteger seus segredos.",6,0,"Ciranda Cultural",1,1,0,5640,4
9788538001225,"Truques de mágica",NULL,4,0,"Ciranda Cultural",1,1,0,5641,4
9788537818008,"Como as democracias morrem","Democracias tradicionais entram em colapso? Essa é a questão que Steven Levitsky e Daniel Ziblatt – dois conceituados professores de Harvard – respondem ao discutir o modo como a eleição de Donald Trump se tornou possível.<br>Sucesso de público e de crítica nos Estados Unidos e na Europa, esta é uma obra fundamental para o momento conturbado que vivemos no Brasil e em boa parte do mundo e um guia indispensável para manter e recuperar democracias ameaçadas.<br>",72,0,"Daniel Ziblatt /Steven Levitsky",1,1,0,5642,4
9788537811528,Zelota,NULL,8,0,"Reza Aslan",1,1,0,5643,4
9788537809594,Subliminar,NULL,4,0,"Leonard Mlodinow",1,1,0,5644,4
9788537809594,Subliminar,NULL,4,0,"Leonard Mlodinow",1,1,0,5645,3
9788537805190,Cleópatra,NULL,8,0,"Stacy Schiff",1,1,1,5646,3
9788537802748,"Contos de fadas","=""pn-ranking-livro-resumo""><font face=""Verdana"">Na edi&ccedil;&atilde;o de bolso &ldquo;Contos de fadas&rdquo;, em um s&oacute; volume encadernado, est&atilde;o reunidas as mais famosas hist&oacute;rias infantis de Grimm, Perrault e Andersen, entre outros, em suas vers&otilde;es originais. S&atilde;o contos de fadas, bruxas, princesas e finais felizes nas hist&oacute;rias de Branca de Neve, Cinderela, Jo&atilde;o e Maria, Rapunzel, A Bela Adormecida, Chapeuzinho Vermelho, O Pequeno Polegar, O Gato de Botas, O Patinho Feio, entre muitas outras. O livro traz cerca de 90 pinturas e desenhos de ilustradores como Gustave Dor&eacute;, al&eacute;m da biografia dos autores. A ideia do livro tamb&eacute;m &eacute; celebrar e resgatar a heran&ccedil;a cultural que s&atilde;o os contos de fadas. A apresenta&ccedil;&atilde;o da obra &eacute; da escritora Ana Maria Machado.</f",88,0,"Perrault, Grimm, Andersen &amp; outros",1,1,1,5647,3
9788537801550,"O andar do bêbado",NULL,64,0,"Leonard Mlodinow",1,1,1,5648,3
